ID_hecho,ID_Caso,ID_persona,Numero_hecho_por_fuerza,Tipo_fuerza,Anio,Mes,Sexo,Situacion_de_Servicio,Personal_Ileso,Personal_Herido,Personal_Fallecido,Civil_Interviniente_Herido,Civil_Interviniente_Fallecido,Civil_Tercero_Herido,Civil_Tercero_Fallecido,Civil_Victima_Herido,Civil_Victima_Fallecido,Provincia,Aglomerado,Partido_Municipio,HORA,Categoria_tipo_de_Hecho,,
GNA_54_2020,245,423,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,424,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,425,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,426,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,427,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,428,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,429,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,430,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,431,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,432,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,433,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_54_2020,245,434,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_55_2020,246,435,55,GNA,2020,Septiembre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,05:05:00,Personal policial victima de robo,,
GNA_56_2020,247,436,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,437,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,438,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,439,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,440,56,GNA,2020,Septiembre,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,441,56,GNA,2020,Septiembre,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,442,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,443,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,444,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,445,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,446,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_56_2020,247,447,56,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_57_2020,248,448,57,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Salta,,,12:30:00,intervencion en tareas de prevencion ,,
GNA_57_2020,248,449,57,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:30:00,intervencion en tareas de prevencion ,,
GNA_57_2020,248,450,57,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:30:00,intervencion en tareas de prevencion ,,
GNA_57_2020,248,451,57,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:30:00,intervencion en tareas de prevencion ,,
GNA_58_2020,249,452,58,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Jujuy,,San Salvador de Jujuy ,02:40:00,intervencion en tareas de prevencion ,,
GNA_58_2020,249,453,58,GNA,2020,Septiembre,Femenino,En Servicio,0,1,0,0,0,0,0,0,0,Jujuy,,San Salvador de Jujuy ,02:40:00,intervencion en tareas de prevencion ,,
GNA_59_2020,250,454,59,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,15:30:00,intervencion en tareas de prevencion ,,
GNA_59_2020,250,455,59,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,15:30:00,intervencion en tareas de prevencion ,,
GNA_59_2020,250,456,59,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,15:30:00,intervencion en tareas de prevencion ,,
GNA_59_2020,250,457,59,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,15:30:00,intervencion en tareas de prevencion ,,
GNA_60_2020,251,458,60,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:40:00,intervencion en tareas de prevencion ,,
GNA_60_2020,251,459,60,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:40:00,intervencion en tareas de prevencion ,,
GNA_60_2020,251,460,60,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:40:00,intervencion en tareas de prevencion ,,
GNA_60_2020,251,461,60,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:40:00,intervencion en tareas de prevencion ,,
GNA_60_2020,251,462,60,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:40:00,intervencion en tareas de prevencion ,,
GNA_60_2020,251,463,60,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:40:00,intervencion en tareas de prevencion ,,
GNA_61_2020,252,464,61,GNA,2020,Septiembre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Formosa,,,02:40:00,Personal Policial Autor de Ilicito ,,
GNA_62_2020,253,465,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_62_2020,253,466,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_62_2020,253,467,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_62_2020,253,468,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_62_2020,253,469,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_62_2020,253,470,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_62_2020,253,471,62,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:15:00,intervencion en tareas de prevencion ,,
GNA_63_2020,254,472,63,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Sin Datos,,18:00:00,intervencion en tareas de prevencion ,,
GNA_63_2020,254,473,63,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sin Datos,,18:00:00,intervencion en tareas de prevencion ,,
GNA_63_2020,254,474,63,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sin Datos,,18:00:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,475,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,476,64,GNA,2020,Octubre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,477,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,478,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,479,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,480,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,481,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_64_2020,255,482,64,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_65_2020,256,483,65,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Salta,,,01:00:00,intervencion en tareas de prevencion ,,
GNA_65_2020,256,484,65,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,01:00:00,intervencion en tareas de prevencion ,,
GNA_66_2020,257,485,66,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:10:00,intervencion en tareas de prevencion ,,
GNA_66_2020,257,486,66,GNA,2020,Octubre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:10:00,intervencion en tareas de prevencion ,,
GNA_66_2020,257,487,66,GNA,2020,Octubre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:10:00,intervencion en tareas de prevencion ,,
GNA_66_2020,257,488,66,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:10:00,intervencion en tareas de prevencion ,,
GNA_66_2020,257,489,66,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:10:00,intervencion en tareas de prevencion ,,
GNA_67_2020,258,490,67,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,18:30:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_68_2020,259,491,68,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,07:00:00,intervencion en tareas de prevencion ,,
GNA_68_2020,259,492,68,GNA,2020,Octubre,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,07:00:00,intervencion en tareas de prevencion ,,
GNA_68_2020,259,493,68,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,07:00:00,intervencion en tareas de prevencion ,,
GNA_69_2020,260,494,69,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,23:50:00,intervencion en tareas de prevencion ,,
GNA_69_2020,260,495,69,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,23:50:00,intervencion en tareas de prevencion ,,
GNA_69_2020,260,496,69,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,23:50:00,intervencion en tareas de prevencion ,,
GNA_69_2020,260,497,69,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,23:50:00,intervencion en tareas de prevencion ,,
GNA_70_2020,261,498,70,GNA,2020,Octubre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moreno,20:00:00,Personal policial victima de robo,,
GNA_71_2020,262,499,71,GNA,2020,Octubre,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Merlo,21:00:00,Personal policial victima de agresiones,,
GNA_72_2020,263,500,72,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,02:00:00,intervencion en tareas de prevencion ,,
GNA_73_2020,264,501,73,GNA,2020,Octubre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,03:00:00,Personal Policial Autor de Ilicito ,,
GNA_74_2020,265,502,74,GNA,2020,Octubre,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Santa Fe,,,20:30:00,Personal policial victima de robo,,
GNA_75_2020,266,503,75,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,21:00:00,intervencion en tareas de prevencion ,,
GNA_75_2020,266,504,75,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,21:00:00,intervencion en tareas de prevencion ,,
GNA_75_2020,266,505,75,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,21:00:00,intervencion en tareas de prevencion ,,
GNA_75_2020,266,506,75,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,21:00:00,intervencion en tareas de prevencion ,,
GNA_75_2020,266,507,75,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,21:00:00,intervencion en tareas de prevencion ,,
GNA_76_2020,267,508,76,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_76_2020,267,509,76,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_76_2020,267,510,76,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_76_2020,267,511,76,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_76_2020,267,512,76,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_77_2020,268,513,77,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,1,0,0,0,0,Buenos Aires,Norte GBA,Jose c Paz,01:20:00,intervencion en robo a terceros,,
GNA_77_2020,268,514,77,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,Jose c Paz,01:20:00,intervencion en robo a terceros,,
GNA_77_2020,268,515,77,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,Jose c Paz,01:20:00,intervencion en robo a terceros,,
GNA_77_2020,268,516,77,GNA,2020,Octubre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,Jose c Paz,01:20:00,intervencion en robo a terceros,,
GNA_78_2020,269,517,78,GNA,2020,Octubre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,Pilar,23:30:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_79_2020,270,518,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,519,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,520,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,521,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,522,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,523,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,524,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,525,79,GNA,2020,Noviembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,526,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,527,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,528,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_79_2020,270,529,79,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,00:20:00,intervencion en tareas de prevencion ,,
GNA_80_2020,271,530,80,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,09:59:00,intervencion en tareas de prevencion ,,
GNA_80_2020,271,531,80,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,09:59:00,intervencion en tareas de prevencion ,,
GNA_81_2020,272,532,81,GNA,2020,Noviembre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Avellaneda,14:00:00,Personal policial victima de robo,,
GNA_82_2020,273,533,82,GNA,2020,Noviembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Salta,,,18:40:00,intervencion en tareas de prevencion ,,
GNA_82_2020,273,534,82,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,18:40:00,intervencion en tareas de prevencion ,,
GNA_82_2020,273,535,82,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,18:40:00,intervencion en tareas de prevencion ,,
GNA_83_2020,274,536,83,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Entre Rios,,,23:15:00,intervencion en tareas de prevencion ,,
GNA_83_2020,274,537,83,GNA,2020,Noviembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Entre Rios,,,23:15:00,intervencion en tareas de prevencion ,,
GNA_83_2020,274,538,83,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Entre Rios,,,23:15:00,intervencion en tareas de prevencion ,,
GNA_84_2020,275,539,84,GNA,2020,Noviembre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Florencio Varela,12:50:00,Personal policial victima de robo,,
GNA_85_2020,276,540,85,GNA,2020,Noviembre,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,10:00:00,intervencion en tareas de prevencion ,,
GNA_85_2020,276,541,85,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,10:00:00,intervencion en tareas de prevencion ,,
GNA_85_2020,276,542,85,GNA,2020,Noviembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,10:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,543,86,GNA,2020,Diciembre,Femenino,En Servicio,1,0,0,1,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,544,86,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,545,86,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,546,86,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,547,86,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,548,86,GNA,2020,Diciembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_86_2020,277,549,86,GNA,2020,Diciembre,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,02:00:00,intervencion en tareas de prevencion ,,
GNA_87_2020,278,550,87,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 8,,07:28:00,intervencion en tareas de prevencion ,,
GNA_87_2020,278,551,87,GNA,2020,Diciembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,C.A.B.A.,Comuna 8,,07:28:00,intervencion en tareas de prevencion ,,
GNA_87_2020,278,552,87,GNA,2020,Diciembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,C.A.B.A.,Comuna 8,,07:28:00,intervencion en tareas de prevencion ,,
GNA_87_2020,278,553,87,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 8,,07:28:00,intervencion en tareas de prevencion ,,
GNA_87_2020,278,554,87,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 8,,07:28:00,intervencion en tareas de prevencion ,,
GNA_88_2020,279,555,88,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,06:00:00,intervencion en tareas de prevencion ,,
GNA_88_2020,279,556,88,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,06:00:00,intervencion en tareas de prevencion ,,
GNA_88_2020,279,557,88,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,06:00:00,intervencion en tareas de prevencion ,,
GNA_89_2020,280,558,89,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,19:00:00,intervencion en tareas de prevencion ,,
GNA_89_2020,280,559,89,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,19:00:00,intervencion en tareas de prevencion ,,
GNA_90_2020,281,560,90,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Ituzaingo,00:40:00,intervencion en tareas de prevencion ,,
GNA_90_2020,281,561,90,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Ituzaingo,00:40:00,intervencion en tareas de prevencion ,,
GNA_91_2020,282,562,91,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,1,0,0,0,Buenos Aires,Oeste GBA,Moreno,20:00:00,Personal policial victima de robo,,
GNA_92_2020,283,563,92,GNA,2020,Diciembre,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,21:00:00,Personal policial victima de robo,,
GNA_93_2020,284,564,93,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,565,93,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,566,93,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,567,93,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,568,93,GNA,2020,Diciembre,Femenino,En Servicio,0,1,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,569,93,GNA,2020,Diciembre,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,570,93,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_93_2020,284,571,93,GNA,2020,Diciembre,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Salta,,,12:55:00,intervencion en tareas de prevencion ,,
GNA_94_2020,285,572,94,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,16:30:00,intervencion en tareas de prevencion ,,
GNA_95_2020,286,573,95,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_95_2020,286,574,95,GNA,2020,Diciembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
